dates,open,high,low,close,volume,split,dividend,absoluteChange,percentChange
2012-05-31,0.1525339355900245,5.1801,,,,,,,
2012-06-01,0.15392189542210574,5.2748,,,,,,,
2012-06-02,0.1535450040935513,5.249,,,,,,,
2012-06-03,0.15290156927469412,5.2051,,,,,,,
2012-06-04,0.15379344713135432,5.266,,,,,,,
2012-06-05,0.15631363186209252,5.44,,,,,,,
2012-06-06,0.15660070948109928,5.46,,,,,,,
2012-06-07,0.1584682091828362,5.591,,,,,,,
2012-06-08,0.15906230791785167,5.632999999999999,,,,,,,
2012-06-09,0.15802827509756925,5.56,,,,,,,
2012-06-10,0.15671969229222915,5.4683,,,,,,,
2012-06-11,0.15823704148460765,5.5747,,,,,,,
2012-06-12,0.16000547071514196,5.7,,,,,,,
2012-06-13,0.16318796591761417,5.928999999999999,,,,,,,
2012-06-14,0.16353302343542442,5.9541,,,,,,,
2012-06-15,0.17086538216212524,6.5,,,,,,,
2012-06-16,0.16954593861570302,6.4,,,,,,,
2012-06-17,0.1663878742158267,6.1638,,,,,,,
2012-06-18,0.1683495979584843,6.31,,,,,,,
2012-06-19,0.1708496092449882,6.4988,,,,,,,
2012-06-20,0.17308535410591228,6.67,,,,,,,
2012-06-21,0.17321635116674844,6.6801,,,,,,,
2012-06-22,0.17149249022661764,6.5478,,,,,,,
2012-06-23,0.16992302390898537,6.4285,,,,,,,
2012-06-24,0.16888235118245795,6.35,,,,,,,
2012-06-25,0.16828021615664207,6.3048,,,,,,,
2012-06-26,0.16980403480937659,6.4195,,,,,,,
2012-06-27,0.1727866733758518,6.647,,,,,,,
2012-06-28,0.17225165427199216,6.6059,,,,,,,
2012-06-29,0.1728256610052546,6.65,,,,,,,
2012-06-30,0.1733446581525803,6.69,,,,,,,
2012-07-01,0.17255256260813398,6.629,,,,,,,
2012-07-02,0.17424918356843302,6.76,,,,,,,
2012-07-03,0.17020561949513915,6.4499,,,,,,,
2012-07-04,0.17099807989261862,6.5101,,,,,,,
2012-07-05,0.17308535410591228,6.67,,,,,,,
2012-07-06,0.17280096986133184,6.6481,,,,,,,
2012-07-07,0.1742762467985594,6.7621,,,,,,,
2012-07-08,0.17475110256360024,6.7989999999999995,,,,,,,
2012-07-09,0.17758748387745904,7.0215,,,,,,,
2012-07-10,0.17982937554858602,7.1999,,,,,,,
2012-07-11,0.17920512465761135,7.15,,,,,,,
2012-07-12,0.18674601985706063,7.7644,,,,,,,
2012-07-13,0.1855480166608272,7.6651,,,,,,,
2012-07-14,0.18405327396371268,7.5421,,,,,,,
2012-07-15,0.1850134854120136,7.621,,,,,,,
2012-07-16,0.19538744231376592,8.4996,,,,,,,
2012-07-17,0.19881023562428735,8.8,,,,,,,
2012-07-18,0.20227947843260086,9.1098,,,,,,,
2012-07-19,0.19959939191594547,8.87,,,,,,,
2012-07-20,0.19562177775509149,8.52,,,,,,,
2012-07-21,0.19932354261535315,8.8455,,,,,,,
2012-07-22,0.1943502365463412,8.4096,,,,,,,
2012-07-23,0.19476693473600104,8.4457,,,,,,,
2012-07-24,0.19653804402284536,8.6,,,,,,,
2012-07-25,0.19881023562428735,8.8,,,,,,,
2012-07-26,0.1999366482396712,8.9,,,,,,,
2012-07-27,0.1999366482396712,8.9,,,,,,,
2012-07-28,0.1998029380174246,8.8881,,,,,,,
2012-07-29,0.19779438586888456,8.7103,,,,,,,
2012-07-30,0.2021484288327915,9.097999999999999,,,,,,,
2012-07-31,0.20492890023321791,9.35,,,,,,,
2012-08-01,0.2071123092720853,9.5503,,,,,,,
2012-08-02,0.2174761267143655,10.53,,,,,,,
2012-08-03,0.2219732893393527,10.97,,,,,,,
2012-08-04,0.2221148862030146,10.984000000000002,,,,,,,
2012-08-05,0.2209592443411287,10.87,,,,,,,
2012-08-06,0.22080877006766256,10.8552,,,,,,,
2012-08-07,0.22328466305718397,11.1,,,,,,,
2012-08-08,0.222834622832658,11.0553,,,,,,,
2012-08-09,0.2228930686162135,11.0611,,,,,,,
2012-08-10,0.22614689128702056,11.3864,,,,,,,
2012-08-11,0.22737297222174682,11.5102,,,,,,,
2012-08-12,0.2284942126249286,11.624,,,,,,,
2012-08-13,0.23252280535390077,12.0375,,,,,,,
2012-08-14,0.23399105565843817,12.19,,,,,,,
2012-08-15,0.24395253932607802,13.25,,,,,,,
2012-08-16,0.24624322375339605,13.5,,,,,,,
2012-08-17,0.22809679344715264,11.5836,,,,,,,
2012-08-18,0.22835657141899807,11.61,,,,,,,
2012-08-19,0.1895581220268593,8.0,,,,,,,
2012-08-20,0.2129894493942516,10.1,,,,,,,
2012-08-21,0.2110297882779991,9.915,,,,,,,
2012-08-22,0.2098751710699976,9.8068,,,,,,,
2012-08-23,0.2129894493942516,10.1,,,,,,,
2012-08-24,0.21819778448672048,10.6,,,,,,,
2012-08-25,0.217413125928364,10.5239,,,,,,,
2012-08-26,0.21830068370700595,10.61,,,,,,,
2012-08-27,0.2217708512768667,10.95,,,,,,,
2012-08-28,0.2216695629174948,10.94,,,,,,,
2012-08-29,0.22143540968155273,10.9169,,,,,,,
2012-08-30,0.22001198805041583,10.777000000000001,,,,,,,
2012-08-31,0.21362115453639907,10.16,,,,,,,
2012-09-01,0.2115654624812451,9.9654,,,,,,,
2012-09-02,0.21408426931451396,10.2041,,,,,,,
2012-09-03,0.2174761267143655,10.53,,,,,,,
2012-09-04,0.2159704739672629,10.3847,,,,,,,
2012-09-05,0.22227356967410636,10.9997,,,,,,,
2012-09-06,0.22409786948569363,11.181,,,,,,,
2012-09-07,0.2222766007393284,11.0,,,,,,,
2012-09-08,0.2226501157393651,11.037,,,,,,,
2012-09-09,0.22247857860993422,11.02,,,,,,,
2012-09-10,0.22398760729288292,11.17,,,,,,,
2012-09-11,0.22559407590067687,11.3308,,,,,,,
2012-09-12,0.2259332831433047,11.3649,,,,,,,
2012-09-13,0.22627198187655712,11.399000000000001,,,,,,,
2012-09-14,0.228945879679975,11.67,,,,,,,
2012-09-15,0.2297292724898181,11.75,,,,,,,
2012-09-16,0.23089937822154552,11.87,,,,,,,
2012-09-17,0.23109381983766292,11.89,,,,,,,
2012-09-18,0.2345662086498137,12.25,,,,,,,
2012-09-19,0.23763380724006877,12.5725,,,,,,,
2012-09-20,0.23487716179836426,12.2825,,,,,,,
2012-09-21,0.23569324851241835,12.368,,,,,,,
2012-09-22,0.23444937515563516,12.2378,,,,,,,
2012-09-23,0.23402272580739075,12.1933,,,,,,,
2012-09-24,0.23312566559659167,12.1,,,,,,,
2012-09-25,0.23405822966640882,12.197000000000001,,,,,,,
2012-09-26,0.23475761317668448,12.27,,,,,,,
2012-09-27,0.2351294487379706,12.3089,,,,,,,
2012-09-28,0.23591229875530514,12.390999999999998,,,,,,,
2012-09-29,0.23564655497554055,12.3631,,,,,,,
2012-09-30,0.23599795872176946,12.4,,,,,,,
2012-10-01,0.23599795872176946,12.4,,,,,,,
2012-10-02,0.24014852073308973,12.84,,,,,,,
2012-10-03,0.240615645315212,12.89,,,,,,,
2012-10-04,0.24024201831137734,12.85,,,,,,,
2012-10-05,0.2387228490517625,12.687999999999999,,,,,,,
2012-10-06,0.23699503732607533,12.505,,,,,,,
2012-10-07,0.23021753929461103,11.8,,,,,,,
2012-10-08,0.23000380600745207,11.7781,,,,,,,
2012-10-09,0.2311424046841658,11.895,,,,,,,
2012-10-10,0.23331825188767327,12.12,,,,,,,
2012-10-11,0.23245035705634723,12.03,,,,,,,
2012-10-12,0.23216033778301692,12.0,,,,,,,
2012-10-13,0.2308118260537503,11.860999999999999,,,,,,,
2012-10-14,0.2296207364284518,11.7389,,,,,,,
2012-10-15,0.23058890452515549,11.8381,,,,,,,
2012-10-16,0.23070379928711648,11.8499,,,,,,,
2012-10-17,0.23031506844081806,11.81,,,,,,,
2012-10-18,0.23157727008557258,11.9398,,,,,,,
2012-10-19,0.2296324725298852,11.7401,,,,,,,
2012-10-20,0.22963051655463354,11.7399,,,,,,,
2012-10-21,0.22856398470237926,11.6311,,,,,,,
2012-10-22,0.2293388898204787,11.7101,,,,,,,
2012-10-23,0.22874961228026533,11.65,,,,,,,
2012-10-24,0.22874961228026533,11.65,,,,,,,
2012-10-25,0.2208738526039127,10.8616,,,,,,,
2012-10-26,0.2137325617181879,10.1706,,,,,,,
2012-10-27,0.21467509625803155,10.2605,,,,,,,
2012-10-28,0.21922460326168386,10.7,,,,,,,
2012-10-29,0.21819778448672048,10.6,,,,,,,
2012-10-30,0.2211370378879582,10.8875,,,,,,,
2012-10-31,0.22429820733142927,11.200999999999999,,,,,,,
2012-11-01,0.21788879525761418,10.57,,,,,,,
2012-11-02,0.2168432238651722,10.4688,,,,,,,
2012-11-03,0.21863477171084497,10.6425,,,,,,,
2012-11-04,0.22024765458250034,10.8001,,,,,,,
2012-11-05,0.21971577177116983,10.748,,,,,,,
2012-11-06,0.22125379585602176,10.899000000000001,,,,,,,
2012-11-07,0.2214668472254195,10.92,,,,,,,
2012-11-08,0.22151754353997288,10.925,,,,,,,
2012-11-09,0.22039953090608308,10.815,,,,,,,
2012-11-10,0.2211624252983958,10.89,,,,,,,
2012-11-11,0.22094603111175892,10.8687,,,,,,,
2012-11-12,0.22235741390351066,11.008,,,,,,,
2012-11-13,0.22178300277142535,10.9512,,,,,,,
2012-11-14,0.2217708512768667,10.95,,,,,,,
2012-11-15,0.2242651639152233,11.1977,,,,,,,
2012-11-16,0.22971851895303844,11.7489,,,,,,,
2012-11-17,0.2301092335350957,11.7889,,,,,,,
2012-11-18,0.22876433817616035,11.6515,,,,,,,
2012-11-19,0.23021656379449643,11.7999,,,,,,,
2012-11-20,0.22956106863578682,11.7328,,,,,,,
2012-11-21,0.2299247036374451,11.77,,,,,,,
2012-11-22,0.236206268210211,12.4219,,,,,,,
2012-11-23,0.2354739944976108,12.345,,,,,,,
2012-11-24,0.2361073678979118,12.4115,,,,,,,
2012-11-25,0.23677793723451604,12.4821,,,,,,,
2012-11-26,0.2345231211030868,12.2455,,,,,,,
2012-11-27,0.23408701262603882,12.2,,,,,,,
2012-11-28,0.23549974358735454,12.3477,,,,,,,
2012-11-29,0.23647328238303514,12.45,,,,,,,
2012-11-30,0.2375629176226489,12.565,,,,,,,
2012-12-01,0.23753455585193406,12.562000000000001,,,,,,,
2012-12-02,0.2369476525335741,12.5,,,,,,,
2012-12-03,0.23863816719577977,12.679,,,,,,,
2012-12-04,0.2454210404104926,13.41,,,,,,,
2012-12-05,0.24514636652430696,13.38,,,,,,,
2012-12-06,0.24440320511115038,13.299000000000001,,,,,,,
2012-12-07,0.24624231173976732,13.4999,,,,,,,
2012-12-08,0.24551344480847054,13.4201,,,,,,,
2012-12-09,0.2452196429768549,13.388,,,,,,,
2012-12-10,0.24563507282130073,13.4334,,,,,,,
2012-12-11,0.24676252298728998,13.557,,,,,,,
2012-12-12,0.24805058273747352,13.6989,,,,,,,
2012-12-13,0.24806144690105345,13.7001,,,,,,,
2012-12-14,0.24715355300863964,13.6,,,,,,,
2012-12-15,0.24615291801226422,13.4901,,,,,,,
2012-12-16,0.24441239371972598,13.3,,,,,,,
2012-12-17,0.2439534598999612,13.2501,,,,,,,
2012-12-18,0.24440320511115038,13.299000000000001,,,,,,,
2012-12-19,0.24714446631391762,13.599,,,,,,,
2012-12-20,0.24646747657747078,13.5246,,,,,,,
2012-12-21,0.24624322375339605,13.5,,,,,,,
2012-12-22,0.24506756990128561,13.3714,,,,,,,
2012-12-23,0.24452263009023492,13.312000000000001,,,,,,,
2012-12-24,0.24514636652430696,13.38,,,,,,,
2012-12-25,0.24487138453476148,13.35,,,,,,,
2012-12-26,0.2459502936864263,13.4679,,,,,,,
2012-12-27,0.24552807993801276,13.4217,,,,,,,
2012-12-28,0.2455235065537423,13.4212,,,,,,,
2012-12-29,0.24532951661823268,13.4,,,,,,,
2012-12-30,0.24578679477201454,13.45,,,,,,,
2012-12-31,0.24633440806452112,13.51,,,,,,,
2013-01-01,0.24445006340383682,13.3041,,,,,,,
2013-01-02,0.24422855586466635,13.28,,,,,,,
2013-01-03,0.2453102922834849,13.3979,,,,,,,
2013-01-04,0.24624322375339605,13.5,,,,,,,
2013-01-05,0.2456954072266461,13.44,,,,,,,
2013-01-06,0.24582334027734953,13.454,,,,,,,
2013-01-07,0.24704085437083803,13.5876,,,,,,,
2013-01-08,0.24844772084248387,13.7428,,,,,,,
2013-01-09,0.24869346543356216,13.77,,,,,,,
2013-01-10,0.25201251511497014,14.14,,,,,,,
2013-01-11,0.25198577969592484,14.137,,,,,,,
2013-01-12,0.2528754371015353,14.237,,,,,,,
2013-01-13,0.25179855227878895,14.116,,,,,,,
2013-01-14,0.25343431773755515,14.3,,,,,,,
2013-01-15,0.2529908627736096,14.25,,,,,,,
2013-01-16,0.25721647214849275,14.73,,,,,,,
2013-01-17,0.2638537391265329,15.5,,,,,,,
2013-01-18,0.2655928469814797,15.705,,,,,,,
2013-01-19,0.26483074254971095,15.615,,,,,,,
2013-01-20,0.26555056522574233,15.7,,,,,,,
2013-01-21,0.27469581615913685,16.8,,,,,,,
2013-01-22,0.2784424280854734,17.2614,,,,,,,
2013-01-23,0.28036024336135806,17.5,,,,,,,
2013-01-24,0.27547954333280456,16.896,,,,,,,
2013-01-25,0.27955806648585646,17.4,,,,,,,
2013-01-26,0.28338780749159187,17.88,,,,,,,
2013-01-27,0.28289763618547253,17.8182,,,,,,,
2013-01-28,0.2899759137253671,18.721,,,,,,,
2013-01-29,0.2961402057444936,19.5254,,,,,,,
2013-01-30,0.2974613311085763,19.7,,,,,,,
2013-01-31,0.30277422859157715,20.41,,,,,,,
2013-02-01,0.3034336502965974,20.499000000000002,,,,,,,
2013-02-02,0.2975650470041455,19.63,,,,,,,
2013-02-03,0.304106412026806,20.59,,,,,,,
2013-02-04,0.30292327965478455,20.4301,,,,,,,
2013-02-05,0.3041802511469974,20.6,,,,,,,
2013-02-06,0.30843267596958784,21.18,,,,,,,
2013-02-07,0.315416398991802,22.15,,,,,,,
2013-02-08,0.3190269388415898,22.66,,,,,,,
2013-02-09,0.3259214745270649,23.65,,,,,,,
2013-02-10,0.328117662608872,23.9698,,,,,,,
2013-02-11,0.33274065390509455,24.65,,,,,,,
2013-02-12,0.3362306392342346,25.1698,,,,,,,
2013-02-13,0.3296894780239548,24.2,,,,,,,
2013-02-14,0.34965959732467866,27.2205,,,,,,,
2013-02-15,0.3488848004847152,27.1,,,,,,,
2013-02-16,0.34962940921181235,27.2158,,,,,,,
2013-02-17,0.34704282136681563,26.8146,,,,,,,
2013-02-18,0.3479179123425028,26.95,,,,,,,
2013-02-19,0.36349716091932965,29.4176,,,,,,,
2013-02-20,0.36489938490170415,29.645,,,,,,,
2013-02-21,0.365530903983535,29.7477,,,,,,,
2013-02-22,0.36857601500599513,30.2454,,,,,,,
2013-02-23,0.36585208631105626,29.8,,,,,,,
2013-02-24,0.36640413101717206,29.89,,,,,,,
2013-02-25,0.36951680635679995,30.4,,,,,,,
2013-02-26,0.37374689941514483,31.1,,,,,,,
2013-02-27,0.372550436349254,30.9012,,,,,,,
2013-02-28,0.3872046552999383,33.38,,,,,,,
2013-03-01,0.3936470049595614,34.5,,,,,,,
2013-03-02,0.3922181544916165,34.25,,,,,,,
2013-03-03,0.3936470049595614,34.5,,,,,,,
2013-03-04,0.40296151264044333,36.152,,,,,,,
2013-03-05,0.42560969766775203,40.33,,,,,,,
2013-03-06,0.4292356266581658,41.0201,,,,,,,
2013-03-07,0.4343322213908793,42.0,,,,,,,
2013-03-08,0.4454615867631193,44.18,,,,,,,
2013-03-09,0.45872478053219484,46.85,,,,,,,
2013-03-10,0.45454440855818545,46.0,,,,,,,
2013-03-11,0.46625133119318335,48.4,,,,,,,
2013-03-12,0.44601529682327945,44.2899,,,,,,,
2013-03-13,0.459067545574667,46.92,,,,,,,
2013-03-14,0.4602868570683354,47.1696,,,,,,,
2013-03-15,0.45921408710386885,46.95,,,,,,,
2013-03-16,0.45945952254996847,47.0002,,,,,,,
2013-03-17,0.4614096914697154,47.4,,,,,,,
2013-03-18,0.4814179229006284,51.6,,,,,,,
2013-03-19,0.5153924639755514,59.14,,,,,,,
2013-03-20,0.5381948675137728,64.4888,,,,,,,
2013-03-21,0.5641148673460251,70.85,,,,,,,
2013-03-22,0.5601795310238629,69.865,,,,,,,
2013-03-23,0.5376154157455887,64.35,,,,,,,
2013-03-24,0.5666963622924539,71.5,,,,,,,
2013-03-25,0.5749584077338334,73.6,,,,,,,
2013-03-26,0.5937891153082516,78.5,,,,,,,
2013-03-27,0.6319717373864534,88.92,,,,,,,
2013-03-28,0.6221579702028092,86.18,,,,,,,
2013-03-29,0.6375620291273927,90.5,,,,,,,
2013-03-30,0.6434863443049892,92.19,,,,,,,
2013-03-31,0.646411431790413,93.03,,,,,,,
2013-04-01,0.6834616443112115,104.0,,,,,,,
2013-04-02,0.7279500829621437,117.98,,,,,,,
2013-04-03,0.7786894754371713,135.0,,,,,,,
2013-04-04,0.770338923951665,132.12,,,,,,,
2013-04-05,0.7995322321435726,142.3236,,,,,,,
2013-04-06,0.8003954835455562,142.6311,,,,,,,
2013-04-07,0.8538038679316392,162.30100000000002,,,,,,,
2013-04-08,0.9176943900059485,187.5,,,,,,,
2013-04-09,1.016392205166733,230.0,,,,,,,
2013-04-10,0.860873585958553,165.0,,,,,,,
2013-04-11,0.7489947857215762,124.9,,,,,,,
2013-04-12,0.7249204527411329,117.0,,,,,,,
2013-04-13,0.6463070704293309,93.0,,,,,,,
2013-04-14,0.6357972698088864,90.0,,,,,,,
2013-04-15,0.6083089253124349,82.38600000000001,,,,,,,
2013-04-16,0.5540956892954355,68.3557,,,,,,,
2013-04-17,0.646550243448123,93.07,,,,,,,
2013-04-18,0.6997301283430972,109.01,,,,,,,
2013-04-19,0.7294910053033693,118.48,,,,,,,
2013-04-20,0.7541206637751247,126.6155,,,,,,,
2013-04-21,0.7317041971759434,119.2,,,,,,,
2013-04-22,0.7564533140520736,127.4,,,,,,,
2013-04-23,0.8027596236063227,143.475,,,,,,,
2013-04-24,0.8322227852445351,154.2,,,,,,,
2013-04-25,0.797806691210499,141.71,,,,,,,
2013-04-26,0.7841503097717512,136.9,,,,,,,
2013-04-27,0.7582329856973442,128.0001,,,,,,,
2013-04-28,0.7770855408782421,134.4444,,,,,,,
2013-04-29,0.8042267452961693,143.9999,,,,,,,
2013-04-30,0.7907860327197643,139.2269,,,,,,,
2013-05-01,0.7229971832353375,116.38,,,,,,,
2013-05-02,0.6908151817598949,106.25,,,,,,,
2013-05-03,0.6637918644992529,98.1,,,,,,,
2013-05-04,0.7121056494082147,112.9,,,,,,,
2013-05-05,0.7217535956806896,115.98,,,,,,,
2013-05-06,0.7100526928121031,112.25,,,,,,,
2013-05-07,0.7016218762256631,109.6001,,,,,,,
2013-05-08,0.7130510861695457,113.2,,,,,,,
2013-05-09,0.711786962086499,112.79899999999999,,,,,,,
2013-05-10,0.7270857760723443,117.7,,,,,,,
2013-05-11,0.720694913162356,115.64,,,,,,,
2013-05-12,0.7181351349447983,114.82,,,,,,,
2013-05-13,0.727949157444413,117.9797,,,,,,,
2013-05-14,0.707359188564706,111.4,,,,,,,
2013-05-15,0.7162563695022119,114.22,,,,,,,
2013-05-16,0.7321938785550554,118.21,,,,,,,
2013-05-17,0.7447849579167498,123.5,,,,,,,
2013-05-18,0.7439129948676937,123.211,,,,,,,
2013-05-19,0.7417634814437007,122.5,,,,,,,
2013-05-20,0.740308835701604,122.02,,,,,,,
2013-05-21,0.7429433639116764,122.89,,,,,,,
2013-05-22,0.7456889821955004,123.8,,,,,,,
2013-05-23,0.7531805203110311,126.3,,,,,,,
2013-05-24,0.773190385022133,133.1,,,,,,,
2013-05-25,0.7699478978099255,131.986,,,,,,,
2013-05-26,0.7743513321303139,133.5,,,,,,,
2013-05-27,0.7634569557816765,129.77,,,,,,,
2013-05-28,0.7611885713966603,129.0,,,,,,,
2013-05-29,0.7707175427065307,132.25,,,,,,,
2013-05-30,0.7605954747491318,128.799,,,,,,,
2013-05-31,0.760642909266115,128.8151,,,,,,,
2013-06-01,0.762073393785313,129.3,,,,,,,
2013-06-02,0.741763529885396,122.5,,,,,,,
2013-06-03,0.7364070777410503,120.7372,,,,,,,
2013-06-04,0.738425622949981,121.4,,,,,,,
2013-06-05,0.7399447122682781,121.9,,,,,,,
2013-06-06,0.7309976018991665,118.9699,,,,,,,
2013-06-07,0.7060881018439567,111.0,,,,,,,
2013-06-08,0.6961339761625245,107.8924,,,,,,,
2013-06-09,0.671653330877106,100.4374,,,,,,,
2013-06-10,0.6911401948015221,106.35,,,,,,,
2013-06-11,0.6996980841931594,109.0,,,,,,,
2013-06-12,0.6989783860177339,108.7759,,,,,,,
2013-06-13,0.6832939285894305,103.949,,,,,,,
2013-06-14,0.6701891675708963,100.0,,,,,,,
2013-06-15,0.6695186429732276,99.8,,,,,,,
2013-06-16,0.6698539891715519,99.9,,,,,,,
2013-06-17,0.676691963877061,101.95,,,,,,,
2013-06-18,0.6943819583439504,107.35,,,,,,,
2013-06-19,0.6972898803881693,108.251,,,,,,,
2013-06-20,0.7070098675227644,111.29,,,,,,,
2013-06-21,0.7013010086693596,109.5,,,,,,,
2013-06-22,0.6971256048922456,108.2,,,,,,,
2013-06-23,0.6961584937608615,107.9,,,,,,,
2013-06-24,0.6771564286811835,102.09,,,,,,,
2013-06-25,0.6812541291483646,103.3293,,,,,,,
2013-06-26,0.683461528648501,104.0,,,,,,,
2013-06-27,0.675984037289677,101.7368,,,,,,,
2013-06-28,0.6520496318101733,94.66,,,,,,,
2013-06-29,0.6532161608362879,94.999,,,,,,,
2013-06-30,0.6617927150348284,97.51,,,,,,,
2013-07-01,0.6249221409219615,84.6069,,,,,,,
2013-07-02,0.6274638699454766,87.6562,,,,,,,
2013-07-03,0.5876687765525523,76.8901,,,,,,,
2013-07-04,0.5906986645218286,77.685,,,,,,,
2013-07-05,0.5458648600033754,66.34,,,,,,,
2013-07-06,0.5479795489032423,66.855,,,,,,,
2013-07-07,0.5706663713373791,72.5053,,,,,,,
2013-07-08,0.5786958309488491,74.56,,,,,,,
2013-07-09,0.5773943197369329,74.225,,,,,,,
2013-07-10,0.6161185743883785,84.515,,,,,,,
2013-07-11,0.6400920568515533,91.22,,,,,,,
2013-07-12,0.6303520141630216,88.465,,,,,,,
2013-07-13,0.640684019144202,91.3888,,,,,,,
2013-07-14,0.6371076222678967,90.3713,,,,,,,
2013-07-15,0.6467933122990498,93.14,,,,,,,
2013-07-16,0.6454081747671496,92.7415,,,,,,,
2013-07-17,0.6377106131657374,90.5425,,,,,,,
2013-07-18,0.6194440685891995,85.4298,,,,,,,
2013-07-19,0.620703359827,85.7775,,,,,,,
2013-07-20,0.620305241012974,85.6675,,,,,,,
2013-07-21,0.6195988562477514,85.4725,,,,,,,
2013-07-22,0.621819264592038,86.0862,,,,,,,
2013-07-23,0.6248912944549888,86.9389,,,,,,,
2013-07-24,0.626752295601747,87.4575,,,,,,,
2013-07-25,0.6337098409575873,89.41,,,,,,,
2013-07-26,0.6380274792769643,90.6325,,,,,,,
2013-07-27,0.6326014209401218,89.0975,,,,,,,
2013-07-28,0.64317213265451,92.1,,,,,,,
2013-07-29,0.6473420274865651,93.2981,,,,,,,
2013-07-30,0.657707956033084,96.31,,,,,,,
2013-07-31,0.6631656425287,97.915,,,,,,,
2013-08-01,0.6580749163002426,96.4175,,,,,,,
2013-08-02,0.6608758455022247,97.24,,,,,,,
2013-08-03,0.6589019598926459,96.66,,,,,,,
2013-08-04,0.658697427229052,96.6,,,,,,,
2013-08-05,0.6597875354257811,96.92,,,,,,,
2013-08-06,0.6605124813771865,97.1331,,,,,,,
2013-08-07,0.6597875354257811,96.92,,,,,,,
2013-08-08,0.6524455907523334,94.775,,,,,,,
2013-08-09,0.6475567361857189,93.36,,,,,,,
2013-08-10,0.647305252780527,93.2875,,,,,,,
2013-08-11,0.6503339016075849,94.1625,,,,,,,
2013-08-12,0.6535117633257892,95.085,,,,,,,
2013-08-13,0.6631219560732257,97.9021,,,,,,,
2013-08-14,0.6633180146164068,97.96,,,,,,,
2013-08-15,0.6619114755050595,97.545,,,,,,,
2013-08-16,0.6645695272429142,98.33,,,,,,,
2013-08-17,0.668729917467387,99.565,,,,,,,
2013-08-18,0.666341951527815,98.845,,,,,,,
2013-08-19,0.677851535246757,102.2997,,,,,,,
2013-08-20,0.6867804165349218,105.0125,,,,,,,
2013-08-21,0.7075020429165328,111.445,,,,,,,
2013-08-22,0.7020371484881828,109.73,,,,,,,
2013-08-23,0.6950204186038207,107.5475,,,,,,,
2013-08-24,0.6986943054068675,108.6875,,,,,,,
2013-08-25,0.7086121492411912,111.795,,,,,,,
2013-08-26,0.7099894336295809,112.23,,,,,,,
2013-08-27,0.7263011032895058,117.4461,,,,,,,
2013-08-28,0.7267459147152513,117.59,,,,,,,
2013-08-29,0.7265379165853119,117.5227,,,,,,,
2013-08-30,0.7439800104939207,123.2332,,,,,,,
2013-08-31,0.7625445215975285,129.46,,,,,,,
2013-09-01,0.7590012896654987,128.2597,,,,,,,
2013-09-02,0.7563487838692297,127.3648,,,,,,,
2013-09-03,0.7570216072814893,127.5915,,,,,,,
2013-09-04,0.735908599823983,120.5738,,,,,,,
2013-09-05,0.7357849958507999,120.5333,,,,,,,
2013-09-06,0.7228138532031103,116.321,,,,,,,
2013-09-07,0.7312580776768018,119.0547,,,,,,,
2013-09-08,0.7236646647640259,116.595,,,,,,,
2013-09-09,0.7342129563396897,120.0188,,,,,,,
2013-09-10,0.7386019785524862,121.458,,,,,,,
2013-09-11,0.7506471714571112,125.4518,,,,,,,
2013-09-12,0.7515680733367912,125.7598,,,,,,,
2013-09-13,0.7537980779161737,126.5072,,,,,,,
2013-09-14,0.7465356836886283,124.0813,,,,,,,
2013-09-15,0.7480292908813696,124.5783,,,,,,,
2013-09-16,0.7494794708911494,125.0618,,,,,,,
2013-09-17,0.7521908361240937,125.9683,,,,,,,
2013-09-18,0.753193937896748,126.3045,,,,,,,
2013-09-19,0.7468737346950273,124.1937,,,,,,,
2013-09-20,0.7429759550032287,122.9008,,,,,,,
2013-09-21,0.742350021394848,122.6435,,,,,,,
2013-09-22,0.7422205091609749,122.65100000000001,,,,,,,
2013-09-23,0.7409261029040415,122.2235,,,,,,,
2013-09-24,0.7418794296931043,122.5383,,,,,,,
2013-09-25,0.7445527176742555,123.42299999999999,,,,,,,
2013-09-26,0.7447134671955752,123.4763,,,,,,,
2013-09-27,0.7447798077263692,123.4983,,,,,,,
2013-09-28,0.748539498624518,124.7483,,,,,,,
2013-09-29,0.7498956802038687,125.1807,,,,,,,
2013-09-30,0.7435737186302237,123.0983,,,,,,,
2013-10-01,0.7507728155008678,125.4938,,,,,,,
2013-10-02,0.6695639245165145,99.8135,,,,,,,
2013-10-03,0.7243526555042927,116.8168,,,,,,,
2013-10-04,0.738104678698021,121.2945,,,,,,,
2013-10-05,0.7376338361409129,121.1398,,,,,,,
2013-10-06,0.7392851816689875,121.6828,,,,,,,
2013-10-07,0.7440156289554226,123.245,,,,,,,
2013-10-08,0.7472479987996675,124.3182,,,,,,,
2013-10-09,0.7519041604949043,125.8423,,,,,,,
2013-10-10,0.7513839832540039,125.6982,,,,,,,
2013-10-11,0.7508263574057847,125.5117,,,,,,,
2013-10-12,0.7538457447206097,126.5232,,,,,,,
2013-10-13,0.7653601373445826,130.4155,,,,,,,
2013-10-14,0.7730029958142338,133.0355,,,,,,,
2013-10-15,0.7891223455171482,138.6417,,,,,,,
2013-10-16,0.7856343792085333,137.4188,,,,,,,
2013-10-17,0.8006867535073424,142.735,,,,,,,
2013-10-18,0.8197010804410114,149.5947,,,,,,,
2013-10-19,0.8472301801406585,159.8115,,,,,,,
2013-10-20,0.8558061130663434,163.0632,,,,,,,
